compound,geneid,description,symbol,uniprot_accession,uniprot_accessions
caffeine,55902,acyl-CoA synthetase short chain family member 2,ACSS2,Q9NR19,Q9NR19;Q4G0E8;Q6DKJ3;Q96FY7
caffeine,345651,actin beta like 2,ACTBL2,Q562R1,Q562R1
caffeine,23536,adenosine deaminase tRNA specific 1,ADAT1,Q9BUB4,Q9BUB4
caffeine,23266,adhesion G protein-coupled receptor L2,ADGRL2,O95490,O95490;A0A6I8PIV6;A0A6I8PLG0;A0A6I8PTT2;A0A8I5KUX3
caffeine,4301,"afadin, adherens junction formation factor",AFDN,P55196,P55196;A0A1P7ZIN0;A0A804HJ20;A8MQ02;G1UI22;J3KN01
caffeine,54812,aftiphilin,AFTPH,Q6ULP2,Q6ULP2;A0A8Q3SI61;A0A8Q3SIA4;A0A8Q3WKU6;A0A8Q3WM48;Q53GW0
caffeine,11607,"angiotensin II receptor, type 1a",AGTR1A,P29754,P29754
caffeine,11607,"angiotensin II receptor, type 1a",AGTR1A,P29754,P29754
caffeine,25909,AT-hook containing transcription factor 1,AHCTF1,Q8WYP5,Q8WYP5
caffeine,83543,allograft inflammatory factor 1 like,AIF1L,Q9BQI0,Q9BQI0
caffeine,8165,A-kinase anchoring protein 1,AKAP1,Q92667,Q92667;A0A140VK05;B4DN86
caffeine,11214,A-kinase anchoring protein 13,AKAP13,Q12802,Q12802;A8MYJ1;B0AZU4
caffeine,80709,AT-hook transcription factor,AKNA,Q7Z591,Q7Z591;Q64FY1
caffeine,5832,aldehyde dehydrogenase 18 family member A1,ALDH18A1,P54886,P54886
caffeine,5832,aldehyde dehydrogenase 18 family member A1,ALDH18A1,P54886,P54886
caffeine,7840,ALMS1 centrosome and basal body associated protein,ALMS1,Q8TCU4,Q8TCU4
caffeine,7840,ALMS1 centrosome and basal body associated protein,ALMS1,Q8TCU4,Q8TCU4
caffeine,10189,Aly/REF export factor,ALYREF,Q86V81,Q86V81;E9PB61
caffeine,51421,angiomotin like 2,AMOTL2,Q9Y2J4,Q9Y2J4
caffeine,29945,anaphase promoting complex subunit 4,ANAPC4,Q9UJX5,Q9UJX5;B3KN47
caffeine,54946,solute carrier family 41 member 3,SLC41A3,Q96GZ6,Q96GZ6
caffeine,146802,solute carrier family 47 member 2,SLC47A2,Q86VL8,Q86VL8
caffeine,55117,solute carrier family 6 member 15,SLC6A15,Q9H2J7,Q9H2J7;A0A7P0T8I1;Q8IXG2;Q9NW50
caffeine,55117,solute carrier family 6 member 15,SLC6A15,Q9H2J7,Q9H2J7;A0A7P0T8I1;Q8IXG2;Q9NW50
caffeine,6535,solute carrier family 6 member 8,SLC6A8,P48029,P48029;Q59EV7;X5D9C4
caffeine,84679,solute carrier family 9 member A7,SLC9A7,Q96T83,Q96T83;A0A087WXD1
caffeine,28231,solute carrier organic anion transporter family member 4A1,SLCO4A1,Q96BD0,Q96BD0
caffeine,7871,sarcolemma associated protein,SLMAP,Q14BN4,Q14BN4;A0A590UJK3;A0A590UJS6;A0A5F9VB99;A0A994J5K5;B7Z6C7;B7Z863;B7Z964;H7C3M8;H7C5G9
caffeine,84464,SLX4 structure-specific endonuclease subunit,SLX4,Q8IY92,Q8IY92
caffeine,4088,SMAD family member 3,SMAD3,P84022,P84022;A0AAQ5BHI7;H3BQ00;Q9P0T0
caffeine,4088,SMAD family member 3,SMAD3,P84022,P84022;A0AAQ5BHI7;H3BQ00;Q9P0T0
caffeine,6594,SNF2 related chromatin remodeling ATPase 1,SMARCA1,P28370,P28370;A0A0A0MRP6;B7ZLQ5
caffeine,50485,SNF2 related chromatin remodeling annealing helicase 1,SMARCAL1,Q9NZC9,Q9NZC9
caffeine,8243,structural maintenance of chromosomes 1A,SMC1A,Q14683,Q14683;A0A384MR33;G8JLG1;Q68EN4
caffeine,140775,SMCR8-C9orf72 complex subunit,SMCR8,Q8TEV9,Q8TEV9
caffeine,56006,SMG9 nonsense mediated mRNA decay factor,SMG9,Q9H0W8,Q9H0W8
caffeine,54498,spermine oxidase,SMOX,Q9NWM0,Q9NWM0
caffeine,64750,SMAD specific E3 ubiquitin protein ligase 2,SMURF2,Q9HAU4,Q9HAU4;Q96DE7
caffeine,23557,SNAP associated protein,SNAPIN,O95295,O95295
caffeine,23020,small nuclear ribonucleoprotein U5 subunit 200,SNRNP200,O75643,O75643
caffeine,6641,syntrophin beta 1,SNTB1,Q13884,Q13884
caffeine,22938,SNW domain containing 1,SNW1,Q13573,Q13573;G3V3A4
caffeine,9784,sorting nexin 17,SNX17,Q15036,Q15036;B4DDM3;B4DQ37;B4DTB8
caffeine,257364,sorting nexin 33,SNX33,Q8WV41,Q8WV41
caffeine,9306,suppressor of cytokine signaling 6,SOCS6,O14544,O14544
caffeine,6648,superoxide dismutase 2,SOD2,P04179,P04179;A0A384NL29;G5E9P6;Q96AM7
caffeine,6648,superoxide dismutase 2,SOD2,P04179,P04179;A0A384NL29;G5E9P6;Q96AM7
caffeine,8470,sorbin and SH3 domain containing 2,SORBS2,O94875,O94875;A0A8Q3WKF2;A0A8Q3WKH1;A0A8Q3WKK4;B7Z3D7;B7Z997
caffeine,134548,sosondowah ankyrin repeat domain family member A,SOWAHA,Q2M3V2,Q2M3V2
caffeine,134548,sosondowah ankyrin repeat domain family member A,SOWAHA,Q2M3V2,Q2M3V2
caffeine,6660,SRY-box transcription factor 5,SOX5,P35711,P35711;F5H0I3;T2CYZ2
caffeine,6667,Sp1 transcription factor,SP1,P08047,P08047
caffeine,6671,Sp4 transcription factor,SP4,Q02446,Q02446;A0A3B3IRW4;Q32M51
caffeine,10615,sperm associated antigen 5,SPAG5,Q96R06,Q96R06
caffeine,6683,spastin,SPAST,Q9UBP0,Q9UBP0;A0A2R8Y4I8;A0A2R8YFW8;A0A2U3TZR0;E5KRP5;E5KRP6
caffeine,23384,sperm antigen with calponin homology and coiled-coil domains 1 like,SPECC1L,Q69YQ0,Q69YQ0;B2RMV2
caffeine,144097,spindlin interactor and repressor of chromatin binding,SPINDOC,Q9BUA3,Q9BUA3
caffeine,6696,secreted phosphoprotein 1,SPP1,P10451,P10451;B7Z351;Q3LGB0
caffeine,6696,secreted phosphoprotein 1,SPP1,P10451,P10451;B7Z351;Q3LGB0
caffeine,200734,sprouty related EVH1 domain containing 2,SPRED2,Q7Z698,Q7Z698;B3KPL5
caffeine,83932,SprT-like N-terminal domain,SPRTN,Q9H040,Q9H040
caffeine,6709,"spectrin alpha, non-erythrocytic 1",SPTAN1,Q13813,Q13813;A0A0D9SF54;A0A0D9SFF6;A0A0D9SGF6;A0A384P5S9;A0A994J6W3
caffeine,10847,Snf2 related CREBBP activator protein,SRCAP,Q6ZRS2,Q6ZRS2
caffeine,140890,splicing regulatory glutamic acid and lysine rich protein 1,SREK1,Q8WXA9,Q8WXA9
caffeine,57522,SLIT-ROBO Rho GTPase activating protein 1,SRGAP1,Q7Z6B7,Q7Z6B7
caffeine,6726,signal recognition particle 9,SRP9,P49458,P49458
caffeine,10250,serine and arginine repetitive matrix 1,SRRM1,Q8IYB3,Q8IYB3;A0A0S2Z4W1;A0A0S2Z4Z6;A0A994J4Y3;A0A994J7H1;A0A994J7V4;B7Z7U0
caffeine,22848,AP2 associated kinase 1,AAK1,Q2M2I8,Q2M2I8;E9PG46
caffeine,6427,serine and arginine rich splicing factor 2,SRSF2,Q01130,Q01130;Q53FN0
caffeine,6427,serine and arginine rich splicing factor 2,SRSF2,Q01130,Q01130;Q53FN0
caffeine,9625,apoptosis associated tyrosine kinase,AATK,Q6ZMQ8,Q6ZMQ8;H7C175
caffeine,4363,ATP binding cassette subfamily C member 1 (ABCC1 blood group),ABCC1,P33527,P33527;A0A7I2V2E0
caffeine,10257,ATP binding cassette subfamily C member 4 (PEL blood group),ABCC4,O15439,O15439;A8K2Q2
caffeine,10006,abl interactor 1,ABI1,Q8IZP0,Q8IZP0;A0A0A0MRT6;B6VEX3;B6VEX4;B6VEX5
caffeine,11096,ADAM metallopeptidase with thrombospondin type 1 motif 5,ADAMTS5,Q9UNA0,Q9UNA0
caffeine,79602,adiponectin receptor 2,ADIPOR2,Q86V24,Q86V24
caffeine,11047,ADRM1 26S proteasome ubiquitin receptor,ADRM1,Q16186,Q16186;A0A087WX59
caffeine,4299,ALF transcription elongation factor 1,AFF1,P51825,P51825;B4DJU9;Q14C88
caffeine,116986,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",AGAP2,Q99490,Q99490
caffeine,55109,angiogenic factor with G-patch and FHA domains 1,AGGF1,Q8N302,Q8N302
caffeine,9049,AHR interacting HSP90 co-chaperone,AIP,O00170,O00170;A0A804HJ38;A0A804HKL7
caffeine,11216,A-kinase anchoring protein 10,AKAP10,O43572,O43572;A0A0S2Z4Z7;A0A0S2Z513;E7EMD6
caffeine,8227,A-kinase anchoring protein 17A,AKAP17A,Q02040,Q02040;Q05DA9
caffeine,10327,aldo-keto reductase family 1 member A1,AKR1A1,P14550,P14550;V9HWI0
caffeine,64400,AKT interacting protein,AKTIP,Q9H8T0,Q9H8T0
caffeine,8659,aldehyde dehydrogenase 4 family member A1,ALDH4A1,P30038,P30038;A0A024RAC7
caffeine,139285,APC membrane recruitment protein 1,AMER1,Q5JTC6,Q5JTC6
caffeine,51433,anaphase promoting complex subunit 5,ANAPC5,Q9UJX4,Q9UJX4;F5H0F9
caffeine,55238,solute carrier family 38 member 7,SLC38A7,Q9NVC3,Q9NVC3;H3BMC5
caffeine,8501,solute carrier family 43 member 1,SLC43A1,O75387,O75387;B3KNL1
caffeine,6522,solute carrier family 4 member 2,SLC4A2,P04920,P04920;Q59GF1
caffeine,160728,solute carrier family 5 member 8,SLC5A8,Q8N695,Q8N695
caffeine,84138,solute carrier family 7 member 6 opposite strand,SLC7A6OS,Q96CW6,Q96CW6
caffeine,23315,solute carrier family 9 member A8,SLC9A8,Q9Y2E8,Q9Y2E8;B4DIX7
caffeine,353189,solute carrier organic anion transporter family member 4C1,SLCO4C1,Q6ZQN7,Q6ZQN7
caffeine,79811,SAFB like transcription modulator,SLTM,Q9NWH9,Q9NWH9
caffeine,85395,SLX9 ribosome biogenesis factor,SLX9,Q9NSI2,Q9NSI2
caffeine,6595,SWI/SNF related BAF chromatin remodeling complex subunit ATPase 2,SMARCA2,P51531,P51531;B1ALF6;B4DNT1;B4DSC8;F6T8Q0;F6VDE0;Q56A76;Q8N9Q1
caffeine,6597,SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4,SMARCA4,P51532,P51532;A0A2R8Y7S2;A7E2E1;B3KNW7;Q9HBD4
caffeine,6599,SWI/SNF related BAF chromatin remodeling complex subunit C1,SMARCC1,Q92922,Q92922;Q58EY4
caffeine,9126,structural maintenance of chromosomes 3,SMC3,Q9UQE7,Q9UQE7
caffeine,23049,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,SMG1,Q96Q15,Q96Q15
caffeine,388588,small integral membrane protein 1 (Vel blood group),SMIM1,B2RUZ4,B2RUZ4;M4WDD3
caffeine,55512,sphingomyelin phosphodiesterase 3,SMPD3,Q9NY59,Q9NY59;A8K0T6
caffeine,8773,synaptosome associated protein 23,SNAP23,O00161,O00161;A8K287
caffeine,27044,staphylococcal nuclease and tudor domain containing 1,SND1,Q7KZF4,Q7KZF4;A0A140VK49
caffeine,9410,small nuclear ribonucleoprotein U5 subunit 40,SNRNP40,Q96DI7,Q96DI7;A0MNP2
caffeine,6627,small nuclear ribonucleoprotein polypeptide A',SNRPA1,P09661,P09661
caffeine,6645,syntrophin beta 2,SNTB2,Q13425,Q13425
caffeine,6642,sorting nexin 1,SNX1,Q13596,Q13596
caffeine,6643,sorting nexin 2,SNX2,O60749,O60749
caffeine,29886,sorting nexin 8,SNX8,Q9Y5X2,Q9Y5X2
caffeine,10174,sorbin and SH3 domain containing 3,SORBS3,O60504,O60504
caffeine,6672,SP100 nuclear antigen,SP100,P23497,P23497
caffeine,389058,Sp5 transcription factor,SP5,Q6BEB4,Q6BEB4
caffeine,9552,sperm associated antigen 7,SPAG7,O75391,O75391
caffeine,132671,spermatogenesis associated 18,SPATA18,Q8TC71,Q8TC71;A0A140VKF4
caffeine,23013,spen family transcriptional repressor,SPEN,Q96T58,Q96T58
caffeine,56907,spire type actin nucleation factor 1,SPIRE1,Q08AE8,Q08AE8;J3KNG6
caffeine,10252,sprouty RTK signaling antagonist 1,SPRY1,O43609,O43609
caffeine,6711,"spectrin beta, non-erythrocytic 1",SPTBN1,Q01082,Q01082;B2ZZ89
caffeine,149563,steroid receptor associated and regulated protein,SRARP,Q8NEQ6,Q8NEQ6
caffeine,80725,SRC kinase signaling inhibitor 1,SRCIN1,Q9C0H9,Q9C0H9
caffeine,285672,SREK1 interacting protein 1,SREK1IP1,Q8N9Q2,Q8N9Q2
caffeine,23380,SLIT-ROBO Rho GTPase activating protein 2,SRGAP2,O75044,O75044;A0A075B7B5;A0A1S5UZH8;B4DFE5;B7Z3G4;B7ZM87
caffeine,6732,SRSF protein kinase 1,SRPK1,Q96SB4,Q96SB4
caffeine,23524,serine/arginine repetitive matrix 2,SRRM2,Q9UQ35,Q9UQ35;A0A140VK53
caffeine,92154,MTSS I-BAR domain containing 2,MTSS2,Q765P7,Q765P7
caffeine,80198,MUS81 structure-specific endonuclease subunit,MUS81,Q96NY9,Q96NY9;Q53ES5
caffeine,4597,mevalonate diphosphate decarboxylase,MVD,P53602,P53602
caffeine,4605,MYB proto-oncogene like 2,MYBL2,P10244,P10244
caffeine,23077,MYC binding protein 2,MYCBP2,O75592,O75592
caffeine,4638,myosin light chain kinase,MYLK,Q15746,Q15746;A0A8I5KTQ1;A0A8I5KU53;Q05B97;Q05B98
caffeine,80179,myosin XIX,MYO19,Q96H55,Q96H55;B4E218;B7Z1T7
caffeine,4645,myosin VB,MYO5B,Q9ULV0,Q9ULV0;Q7Z7A5
caffeine,4649,myosin IXA,MYO9A,B2RTY4,B2RTY4
caffeine,9683,NEDD4 binding protein 1,N4BP1,O75113,O75113
caffeine,4665,NGFI-A binding protein 2,NAB2,Q15742,Q15742
caffeine,92345,nuclear assembly factor 1 ribonucleoprotein,NAF1,Q96HR8,Q96HR8
caffeine,65065,neurobeachin like 1,NBEAL1,Q6ZS30,Q6ZS30;A0A804HKS6
caffeine,23218,neurobeachin like 2,NBEAL2,Q6ZNJ1,Q6ZNJ1;A0A494C1V1
caffeine,23310,non-SMC condensin II complex subunit D3,NCAPD3,P42695,P42695;A0A8I5KT00
caffeine,23154,neurochondrin,NCDN,Q9UBB6,Q9UBB6
caffeine,8202,nuclear receptor coactivator 3,NCOA3,Q9Y6Q9,Q9Y6Q9;Q59EE8
caffeine,9612,nuclear receptor corepressor 2,NCOR2,Q9Y618,Q9Y618;C9J0Q5;C9JE98
caffeine,10397,N-myc downstream regulated 1,NDRG1,Q92597,Q92597;Q8N959
caffeine,4724,NADH:ubiquinone oxidoreductase subunit S4,NDUFS4,O43181,O43181;A0A0S2Z433
caffeine,121441,NEDD1 gamma-tubulin ring complex targeting factor,NEDD1,Q8NHV4,Q8NHV4;A8K1Z3
caffeine,252969,nei like DNA glycosylase 2,NEIL2,Q969S2,Q969S2
caffeine,10783,NIMA related kinase 6,NEK6,Q9HC98,Q9HC98
caffeine,7469,negative elongation factor complex member A,NELFA,Q9H3P2,Q9H3P2;A0A0C4DFX9
caffeine,10825,neuraminidase 3,NEU3,Q9UQ49,Q9UQ49;B4E0V4;E9PI40;E9PMZ3;E9PNK1;E9PR25
caffeine,4773,nuclear factor of activated T cells 2,NFATC2,Q13469,Q13469;B5B2P4
caffeine,4784,nuclear factor I X,NFIX,Q14938,Q14938;B4DHW2;D2DXM9
caffeine,4792,NFKB inhibitor alpha,NFKBIA,P25963,P25963
caffeine,4800,nuclear transcription factor Y subunit alpha,NFYA,P23511,P23511
caffeine,9351,NHERF family PDZ scaffold protein 2,NHERF2,Q15599,Q15599;H3BQS0
caffeine,84365,nucleolar protein interacting with the FHA domain of MKI67,NIFK,Q9BYG3,Q9BYG3
caffeine,11188,nischarin,NISCH,Q9Y2I1,Q9Y2I1;C9J715
caffeine,11188,nischarin,NISCH,Q9Y2I1,Q9Y2I1;C9J715
caffeine,4829,neuromedin B receptor,NMBR,P28336,P28336
caffeine,4836,N-myristoyltransferase 1,NMT1,P30419,P30419
caffeine,64318,NOC3 like DNA replication regulator,NOC3L,Q8WTT2,Q8WTT2
caffeine,55035,nucleolar protein 8,NOL8,Q76FK4,Q76FK4;A6H8Z4
caffeine,4839,NOP2 nucleolar protein,NOP2,P46087,P46087
caffeine,29997,NOP53 ribosome biogenesis factor,NOP53,Q9NZM5,Q9NZM5
caffeine,4843,nitric oxide synthase 2,NOS2,P35228,P35228
caffeine,4843,nitric oxide synthase 2,NOS2,P35228,P35228
caffeine,4851,notch receptor 1,NOTCH1,P46531,P46531
caffeine,4868,"NPHS1 adhesion molecule, nephrin",NPHS1,O60500,O60500
caffeine,4868,"NPHS1 adhesion molecule, nephrin",NPHS1,O60500,O60500
caffeine,4869,nucleophosmin 1,NPM1,P06748,P06748;A0A0S2Z491;A0A0S2Z4G7;A0A140VJQ2;E5RI98
caffeine,4879,natriuretic peptide B,NPPB,P16860,P16860
caffeine,29982,nuclear receptor binding factor 2,NRBF2,Q96F24,Q96F24
caffeine,8829,neuropilin 1,NRP1,O14786,O14786;A8K9V7;E9PEP6;Q59F20;Q6X907
caffeine,51129,angiopoietin like 4,ANGPTL4,Q9BY76,Q9BY76
caffeine,23141,ankyrin repeat and LEM domain containing 2,ANKLE2,Q86XL3,Q86XL3
caffeine,26057,ankyrin repeat domain 17,ANKRD17,O75179,O75179
caffeine,57182,ankyrin repeat domain 50,ANKRD50,Q9ULJ7,Q9ULJ7;Q8TB46
caffeine,84168,ANTXR cell adhesion molecule 1,ANTXR1,Q9H6X2,Q9H6X2;H0YC24;Q53FL1;Q96EC6
caffeine,164668,apolipoprotein B mRNA editing enzyme catalytic subunit 3H,APOBEC3H,Q6NTF7,Q6NTF7;A0A087WZI3;B7TQM3;B7TQM4;B7TQM8;B7TQM9
caffeine,55937,apolipoprotein M,APOM,O95445,O95445;A0A1U9X793
caffeine,55738,ARF GTPase activating protein 1,ARFGAP1,Q8N6T3,Q8N6T3;Q53F62
caffeine,10564,ARF guanine nucleotide exchange factor 2,ARFGEF2,Q9Y6D5,Q9Y6D5;A0A7P0T7Z2;Q59FR3;Q86TH5
caffeine,55082,arginine and glutamate rich 1,ARGLU1,Q9NWB6,Q9NWB6
caffeine,55114,Rho GTPase activating protein 17,ARHGAP17,Q68EM7,Q68EM7
caffeine,9411,Rho GTPase activating protein 29,ARHGAP29,Q52LW3,Q52LW3;A0A2X0U4J5
caffeine,23526,Rho GTPase activating protein 45,ARHGAP45,Q92619,Q92619;B3KVA9;B3KXW7;F5H1R4;K7ES92;K7ES98;Q8IYN3
caffeine,55160,Rho guanine nucleotide exchange factor 10 like,ARHGEF10L,Q9HCE6,Q9HCE6;B4DTL3;Q5VXI4
caffeine,9828,Rho guanine nucleotide exchange factor 17,ARHGEF17,Q96PE2,Q96PE2
caffeine,64283,Rho guanine nucleotide exchange factor 28,ARHGEF28,Q8N1W1,Q8N1W1
caffeine,9459,Rac/Cdc42 guanine nucleotide exchange factor 6,ARHGEF6,Q15052,Q15052;B7Z3C7;Q8N4Q3
caffeine,10865,AT-rich interaction domain 5A,ARID5A,Q03989,Q03989
caffeine,23204,ARL6 interacting reticulophagy regulator 1,ARL6IP1,Q15041,Q15041
caffeine,10095,actin related protein 2/3 complex subunit 1B,ARPC1B,O15143,O15143;A4D275
caffeine,8853,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",ASAP2,O43150,O43150
caffeine,8623,acetylserotonin O-methyltransferase like,ASMTL,O95671,O95671;B3KM43
caffeine,171023,ASXL transcriptional regulator 1,ASXL1,Q8IXJ9,Q8IXJ9;A0A2R8Y5U1;Q498B9
caffeine,54454,ATPase family AAA domain containing 2B,ATAD2B,Q9ULI0,Q9ULI0;B3KWS5
caffeine,11016,activating transcription factor 7,ATF7,P17544,P17544
caffeine,10533,autophagy related 7,ATG7,O95352,O95352;B3KQM6
caffeine,6314,ataxin 7,ATXN7,O15265,O15265;Q9UPD8
caffeine,56970,ataxin 7 like 3,ATXN7L3,Q14CW9,Q14CW9
caffeine,9530,BAG cochaperone 4,BAG4,O95429,O95429
caffeine,80115,BAR/IMD domain containing adaptor protein 2 like 2,BAIAP2L2,Q6UXY1,Q6UXY1
caffeine,10409,brain abundant membrane attached signal protein 1,BASP1,P80723,P80723
caffeine,11176,bromodomain adjacent to zinc finger domain 2A,BAZ2A,Q9UIF9,Q9UIF9;F8VU39;J3KPG5
caffeine,56987,BBX high mobility group box domain containing,BBX,Q8WY36,Q8WY36;A8K6U2
caffeine,54828,BCAS3 microtubule associated cell migration factor,BCAS3,Q9H6U6,Q9H6U6;Q05D99
caffeine,9275,BAF chromatin remodeling complex subunit BCL7B,BCL7B,Q9BQE9,Q9BQE9;F2Z3H6
caffeine,9774,BCL2 associated transcription factor 1,BCLAF1,Q9NYF8,Q9NYF8;E9PK91
caffeine,57673,BEN domain containing 3,BEND3,Q5T5X7,Q5T5X7
caffeine,23299,BICD cargo adaptor 2,BICD2,Q8TD16,Q8TD16;Q96FU2
caffeine,57448,baculoviral IAP repeat containing 6,BIRC6,Q9NR09,Q9NR09;A0A8V8TQB4;A0A8V8TR92
caffeine,54887,bridge-like lipid transfer protein family member 3A,BLTP3A,Q6BDS2,Q6BDS2
caffeine,23246,BOP1 ribosomal biogenesis factor,BOP1,Q14137,Q14137
caffeine,119032,BLOC-1 related complex subunit 7,BORCS7,Q96B45,Q96B45
caffeine,8315,BRCA1 associated protein,BRAP,Q7Z569,Q7Z569;Q59H81
caffeine,6046,bromodomain containing 2,BRD2,P25440,P25440;A0A1U9X7A8;E9PIQ3;X5CF57
caffeine,10902,bromodomain containing 8,BRD8,Q9H0E9,Q9H0E9;B4DEG9;B4DMS9;B4DN43
caffeine,79173,break repair meiotic recombinase recruitment factor 1,BRME1,Q0VDD7,Q0VDD7;K7EMZ7
caffeine,54014,bromodomain and WD repeat domain containing 1,BRWD1,Q9NSI6,Q9NSI6
caffeine,84811,BUD13 spliceosome associated protein,BUD13,Q9BRD0,Q9BRD0
caffeine,388327,chromosome 17 open reading frame 100,C17ORF100,A8MU93,A8MU93
caffeine,400793,chromosome 1 open reading frame 226,C1ORF226,A1L170,A1L170
caffeine,9847,C2 calcium dependent domain containing 5,C2CD5,Q86YS7,Q86YS7;B7ZLK1
caffeine,9847,C2 calcium dependent domain containing 5,C2CD5,Q86YS7,Q86YS7;B7ZLK1
caffeine,51759,chromosome 9 open reading frame 78,C9ORF78,Q9NZ63,Q9NZ63
caffeine,9254,calcium voltage-gated channel auxiliary subunit alpha2delta 2,CACNA2D2,Q9NY47,Q9NY47;C9JE82
caffeine,10645,calcium/calmodulin dependent protein kinase kinase 2,CAMKK2,Q96RR4,Q96RR4
caffeine,23125,calmodulin binding transcription activator 2,CAMTA2,O94983,O94983;I3L3W6
caffeine,64170,caspase recruitment domain family member 9,CARD9,Q9H257,Q9H257
caffeine,255057,CACN subunit beta associated regulatory protein,CBARP,Q8N350,Q8N350
caffeine,10951,chromobox 1,CBX1,P83916,P83916;Q6IBN6
caffeine,57332,chromobox 8,CBX8,Q9HC52,Q9HC52
caffeine,90060,coiled-coil domain containing 120,CCDC120,Q96HB5,Q96HB5
caffeine,51244,coiled-coil domain containing 174,CCDC174,Q6PII3,Q6PII3;A0A0B4J1R8
caffeine,317762,coiled-coil domain containing 85C,CCDC85C,A6NKD9,A6NKD9
caffeine,26093,coiled-coil domain containing 9,CCDC9,Q9Y3X0,Q9Y3X0;A0A2R8Y4Z8;B4DXW2
caffeine,57018,cyclin L1,CCNL1,Q9UK58,Q9UK58
caffeine,151195,cyclin Y like 1,CCNYL1,Q8N7R7,Q8N7R7
caffeine,10575,chaperonin containing TCP1 subunit 4,CCT4,P50991,P50991
caffeine,51622,CCZ1 vacuolar protein trafficking and biogenesis associated,CCZ1,P86791,P86791
caffeine,51622,CCZ1 vacuolar protein trafficking and biogenesis associated,CCZ1,P86791,P86791
caffeine,4267,CD99 molecule (Xg blood group),CD99,P14209,P14209;A0A096LP69
caffeine,55664,"cell division cycle 37 like 1, HSP90 cochaperone",CDC37L1,Q7L3B6,Q7L3B6
caffeine,23580,CDC42 effector protein 4,CDC42EP4,Q9H3Q1,Q9H3Q1;B2R6D8
caffeine,113130,cell division cycle associated 5,CDCA5,Q96FF9,Q96FF9
caffeine,8621,cyclin dependent kinase 13,CDK13,Q14004,Q14004;Q9BVE2
caffeine,55602,CDKN2A interacting protein,CDKN2AIP,Q9NXV6,Q9NXV6;B3KTW3;J3KNE1
caffeine,55573,CDV3 homolog,CDV3,Q9UKY7,Q9UKY7;A0A8I5KX85;D6R9V8;D6RDN0;D6RFH2
caffeine,201161,centromere protein V,CENPV,Q7Z7K6,Q7Z7K6
caffeine,9859,centrosomal protein 170,CEP170,Q5SW79,Q5SW79
caffeine,9857,centrosomal protein 350,CEP350,Q5VT06,Q5VT06;Q5T2X4
caffeine,84131,centrosomal protein 78,CEP78,Q5JTW2,Q5JTW2;A0A2R8YCP0;A8MST6
caffeine,10087,ceramide transporter 1,CERT1,Q9Y5P4,Q9Y5P4;A0A2R8Y7C5
caffeine,57587,cilia and flagella associated protein 97,CFAP97,Q9P2B7,Q9P2B7
caffeine,57530,cingulin,CGN,Q9P2M7,Q9P2M7
caffeine,283489,chromosome alignment maintaining phosphoprotein 1,CHAMP1,Q96JM3,Q96JM3
caffeine,57680,chromodomain helicase DNA binding protein 8,CHD8,Q9HCK8,Q9HCK8
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,11200,checkpoint kinase 2,CHEK2,O96017,O96017;A0A7P0MUT5
caffeine,10523,calcium homeostasis endoplasmic reticulum protein,CHERP,Q8IWX8,Q8IWX8
caffeine,79643,charged multivesicular body protein 6,CHMP6,Q96FZ7,Q96FZ7
caffeine,57019,cytokine induced apoptosis inhibitor 1,CIAPIN1,Q6FI81,Q6FI81;H3BT65
caffeine,30095,"creatine kinase, muscle a",CKMA,A2BHA3,A2BHA3
caffeine,23155,chloride channel CLIC like 1,CLCC1,Q96S66,Q96S66;A0A6Q8PG14
caffeine,9685,clathrin interactor 1,CLINT1,Q14677,Q14677;A0A0S2Z4Y4;A0A0S2Z5H3
caffeine,9575,clock circadian regulator,CLOCK,O15516,O15516;Q3ZCT4;Q53EU0
caffeine,146223,CKLF like MARVEL transmembrane domain containing 4,CMTM4,Q8IZR5,Q8IZR5
caffeine,10256,connector enhancer of kinase suppressor of Ras 1,CNKSR1,Q969H4,Q969H4;B4DL25;G3V160;Q53GM7
caffeine,54805,cyclin and CBS domain divalent metal cation transport mediator 2,CNNM2,Q9H8M5,Q9H8M5
caffeine,8533,COP9 signalosome subunit 3,COPS3,Q9UNS2,Q9UNS2;B4DN01
caffeine,132864,cytoplasmic polyadenylation element binding protein 2,CPEB2,Q7Z5Q1,Q7Z5Q1;A0A5K1VW61;A0A5K1VW71;A0A5K1VW79;A0A5K1VW93
caffeine,51692,cleavage and polyadenylation specific factor 3,CPSF3,Q9UKF6,Q9UKF6;G5E9W3
