uniprot_accession,go_id,aspect,evidence_code
Q96B33,GO:0005923,cellular_component,IEA
Q96B33,GO:0016020,cellular_component,IEA
Q96B36,GO:0004860,molecular_function,IDA
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0005515,molecular_function,IPI
Q96B36,GO:0030291,molecular_function,IDA
Q96B36,GO:0030291,molecular_function,IDA
Q96B36,GO:0030291,molecular_function,IDA
Q96B36,GO:0006469,biological_process,IDA
Q96B36,GO:0032007,biological_process,IEA
Q96B36,GO:0032007,biological_process,IDA
Q96B36,GO:0042981,biological_process,ISS
Q96B36,GO:0042981,biological_process,IEA
Q96B36,GO:0043523,biological_process,ISS
Q96B36,GO:0043523,biological_process,IEA
Q96B36,GO:0045792,biological_process,IDA
Q96B36,GO:0048011,biological_process,IEA
Q96B36,GO:1904262,biological_process,IBA
Q96B36,GO:1904262,biological_process,IDA
Q96B36,GO:1904262,biological_process,IDA
Q96B36,GO:1904262,biological_process,IDA
Q96B36,GO:1904262,biological_process,IDA
Q96B36,GO:0005737,cellular_component,IBA
Q96B36,GO:0005654,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,ISS
Q96B36,GO:0005829,cellular_component,IDA
Q96B36,GO:0005829,cellular_component,IEA
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0005829,cellular_component,TAS
Q96B36,GO:0031931,cellular_component,IDA
Q96B36,GO:0031931,cellular_component,IDA
Q96B45,GO:0005515,molecular_function,IPI
Q96B45,GO:0032418,biological_process,NAS
Q96B45,GO:0051036,biological_process,NAS
Q96B45,GO:0062196,biological_process,NAS
Q96B45,GO:0072384,biological_process,NAS
Q96B45,GO:0005764,cellular_component,IEA
Q96B45,GO:0005765,cellular_component,IEA
Q96B45,GO:0098574,cellular_component,NAS
Q96B45,GO:0099078,cellular_component,IBA
Q96B45,GO:0099078,cellular_component,IDA
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0005515,molecular_function,IPI
Q96B49,GO:0045040,biological_process,NAS
Q96B49,GO:0005739,cellular_component,IBA
Q96B49,GO:0005739,cellular_component,IDA
Q96B49,GO:0005739,cellular_component,HTP
Q96B49,GO:0005741,cellular_component,IEA
Q96B49,GO:0005741,cellular_component,NAS
Q96B49,GO:0005741,cellular_component,TAS
Q96B49,GO:0005742,cellular_component,IEA
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0005515,molecular_function,IPI
Q96B97,GO:0030674,molecular_function,IBA
Q96B97,GO:0031625,molecular_function,IEA
Q96B97,GO:0007015,biological_process,IBA
Q96B97,GO:0007267,biological_process,NAS
Q96B97,GO:0016477,biological_process,IBA
Q96B97,GO:0050871,biological_process,IMP
Q96B97,GO:0014069,cellular_component,IEA
Q96B97,GO:0098978,cellular_component,IEA
