category,cids,citations,core,dois,ecs,externalid,extid,geneids,name,pathwayid,pclids,pmcids,pmids,protacxns,pwacc,pwtype,source,srcid,taxid,taxname,url
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543865|9546779|24779050,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015423,SMP0015423,1119|5833|9791|10390|23761,Phosphatidylethanolamine Biosynthesis PE(20:0/22:0),1199053,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015423,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015423
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478198|53478883|53479711,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015427,SMP0015427,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:0/22:5(4Z,7Z,10Z,13Z,16Z))",1199057,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015427,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015427
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9546987|24779057|53478200,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015431,SMP0015431,1119|5833|9791|10390|23761,Phosphatidylethanolamine Biosynthesis PE(20:0/24:1(15Z)),1199061,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015431,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015431
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923101|52924548|53478204,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015435,SMP0015435,1119|5833|9791|10390|23761,Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/16:0),1199065,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015435,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015435
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923113|52924554|53478208,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015439,SMP0015439,1119|5833|9791|10390|23761,Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:1(9Z)),1199069,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015439,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015439
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923121|52924558|53478212,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015443,SMP0015443,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",1199073,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015443,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015443
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478214|53478897|53479719,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015447,SMP0015447,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:3(5Z,8Z,11Z))",1199077,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015447,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015447
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543853|52923135|52924565,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015451,SMP0015451,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1199081,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015451,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015451
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543913|52923145|52924570,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015455,SMP0015455,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))",1199085,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015455,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015455
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478217|53478907|53479724,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015459,SMP0015459,1119|5833|9791|10390|23761,Phosphatidylethanolamine Biosynthesis PE(20:1(11Z)/24:0),1199089,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015459,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015459
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923157|52924576|53478221,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015463,SMP0015463,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/15:0)",1199093,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015463,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015463
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478225|53478919|53479730,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015467,SMP0015467,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:1(11Z))",1199097,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015467,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015467
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923179|52924587|53478229,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015471,SMP0015471,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",1199101,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015471,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015471
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543828|52923191|52924593,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015475,SMP0015475,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:2(11Z,14Z))",1199105,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015475,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015475
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478234|53478923|53479732,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015479,SMP0015479,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",1199109,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015479,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015479
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543912|52923205|52924600,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015483,SMP0015483,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:2(13Z,16Z))",1199113,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015483,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015483
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543935|10854909|52924602,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015487,SMP0015487,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1199117,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015487,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015487
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478239|53478945|53479743,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015491,SMP0015491,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/14:1(9Z))",1199121,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015491,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015491
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478243|53478953|53479747,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015495,SMP0015495,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:0)",1199125,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015495,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015495
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478247|53478961|53479751,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015499,SMP0015499,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))",1199129,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015499,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015499
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478251|53478969|53479755,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015503,SMP0015503,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:1(11Z))",1199133,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015503,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015503
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478255|53478977|53479759,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015507,SMP0015507,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",1199137,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015507,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015507
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478259|53478985|53479763,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015511,SMP0015511,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/22:1(13Z))",1199141,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015511,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015511
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478263|53478993|53479767,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015515,SMP0015515,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))",1199145,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015515,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015515
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|52923213|52924605|52925701|53478267,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015519,SMP0015519,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/14:0)",1199149,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015519,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015519
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|52923223|52924610|52925706|53478271,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015523,SMP0015523,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/16:1(9Z))",1199153,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015523,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015523
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|52923235|52924616|52925712|53478275,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015527,SMP0015527,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))",1199157,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015527,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015527
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923247|52924622|53478279,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015531,SMP0015531,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/20:0)",1199161,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015531,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015531
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|9543851|52923253|52924625|52925721,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015535,SMP0015535,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",1199165,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015535,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015535
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543893|52923261|52924629,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015539,SMP0015539,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/22:0)",1199169,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015539,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015539
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478284|53479017|53479779,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015543,SMP0015543,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",1199173,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015543,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015543
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478286|53479023|53479782,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015547,SMP0015547,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:3(8Z,11Z,14Z)/24:1(15Z))",1199177,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015547,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015547
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|24779073|52924875|52925968|53478290,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015551,SMP0015551,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/16:0)",1199181,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015551,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015551
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|52923293|52924645|52925741|53478294,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015555,SMP0015555,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",1199185,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015555,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015555
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|52923301|52924649|53478298,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015559,SMP0015559,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",1199189,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015559,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015559
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478302|53479035|53479788,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015563,SMP0015563,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))",1199193,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015563,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015563
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543882|52923315|52924656,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015567,SMP0015567,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",1199197,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015567,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015567
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|9543933|52923325|52924661,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015571,SMP0015571,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",1199201,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015571,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015571
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478306|53479045|53479793,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015575,SMP0015575,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(5Z,8Z,11Z,14Z)/24:0)",1199205,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015575,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015575
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478310|53479061|53479801,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015579,SMP0015579,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/15:0)",1199209,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015579,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015579
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478314|53479069|53479805,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015583,SMP0015583,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))",1199213,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015583,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015583
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478318|53479077|53479809,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015587,SMP0015587,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",1199217,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015587,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015587
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478322|53479085|53479813,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015591,SMP0015591,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))",1199221,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015591,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015591
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478326|53479093|53479817,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015595,SMP0015595,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",1199225,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015595,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015595
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478330|53479101|53479821,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015599,SMP0015599,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",1199229,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015599,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015599
Metabolic,280|305|700|1015|1038|5951|5957|6022|6131|6176|123727|644102|6323481|53478334|53479109|53479825,,1,,2.7.1.32|2.7.1.82|2.7.7.14|2.7.8.1|2.7.8.2|2.7.8.22|2.7.8.29|4.1.1.65,SMP0015603,SMP0015603,1119|5833|9791|10390|23761,"Phosphatidylethanolamine Biosynthesis PE(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",1199233,,,,P35790|P48651|Q99447|Q9UG56|Q9Y6K0,PathBank:SMP0015603,organism_specific,PathBank,10,9606,Homo sapiens (human),http://pathbank.org/view/SMP0015603
